secCode,secName,orgId,announcementTitle,adjunctUrl
600557,康缘药业,gssh0600557,江苏康缘药业股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-02-21/1215906972.PDF
300721,怡达股份,gfbj0831103,怡达股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-02-21/1215906728.PDF
301076,新瀚新材,gfbj0834991,新瀚新材2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-02-18/1215889395.PDF
2072,凯瑞德,9900000881,凯瑞德2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-02-18/1215887333.PDF
815,美利云,gssz0000815,美利云2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-02-10/1215819000.PDF
301059,金三江,nssc1000589,金三江2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-02-09/1215805214.PDF
688701,卓锦股份,gfbj0833149,卓锦股份《2021年年度报告》《2022年第一季度报告》和《2022年半年度报告》更正情况说明,http://static.cninfo.com.cn/finalpage/2022-12-29/1215468862.PDF
885,城发环境,gssz0000885,城发环境股份有限公司2022年年度报告（更新后）,http://static.cninfo.com.cn/finalpage/2023-04-24/1216541199.PDF
600537,亿晶光电,gssh0600537,亿晶光电科技股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216537150.PDF
601028,玉龙股份,9900021563,玉龙股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216537077.PDF
688793,倍轻松,gfbj0837027,倍轻松2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216536808.PDF
688052,纳芯微,gfbj0838551,纳芯微2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216536757.PDF
688049,炬芯科技,9900046620,炬芯科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216536737.PDF
603766,隆鑫通用,9900023200,隆鑫通用动力股份有限公司2022年年度报告全文,http://static.cninfo.com.cn/finalpage/2023-04-24/1216536698.PDF
603757,大元泵业,9900031903,浙江大元泵业股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216536675.PDF
2789,建艺集团,9900026451,建艺集团2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216529730.PDF
300917,特发服务,9900039821,特发服务2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216529631.PDF
300029,ST天龙,9900009118,ST天龙2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216529301.PDF
301030,仕净科技,gfbj0835710,仕净科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216529027.PDF
300292,吴通控股,9900021844,吴通控股2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216528728.PDF
301220,亚香股份,9900039773,亚香股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216528650.PDF
300464,星徽股份,9900023815,星徽股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216528435.PDF
300486,东杰智能,9900024107,东杰智能2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216528363.PDF
301191,菲菱科思,9900036056,菲菱科思2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216528292.PDF
300455,康拓红外,9900023941,康拓红外2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216527979.PDF
300380,安硕信息,9900022857,安硕信息2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216527719.PDF
300558,贝达药业,9900028999,贝达药业2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216527413.PDF
301223,中荣股份,9900037237,中荣股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216527284.PDF
300762,上海瀚讯,9900036064,上海瀚讯2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216527169.PDF
300408,三环集团,9900023108,三环集团2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216527030.PDF
301112,信邦智能,9900041495,信邦智能2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216526874.PDF
300902,国安达,gfbj0835486,国安达2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216526780.PDF
301267,华厦眼科,9900041858,华厦眼科2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216526642.PDF
300433,蓝思科技,9900023791,蓝思科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216526443.PDF
300016,北陆药业,9900000621,北陆药业2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216526316.PDF
300638,广和通,9900030866,广和通2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216526148.PDF
300998,宁波方正,9900041658,宁波方正2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216525960.PDF
301366,一博科技,9900046504,一博科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216525748.PDF
300163,先锋新材,9900016229,先锋新材2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216525639.PDF
301388,欣灵电气,9900047117,欣灵电气2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216525567.PDF
2903,宇环数控,9900033226,宇环数控2022年年度报告(更正后）,http://static.cninfo.com.cn/finalpage/2023-04-24/1216525457.PDF
300825,阿尔特,gfbj0836019,阿尔特2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216525410.PDF
300970,华绿生物,gfbj0832838,华绿生物2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216524408.PDF
301303,真兰仪表,9900047777,真兰仪表2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216524115.PDF
300076,GQY视讯,9900011370,GQY视讯2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216523947.PDF
300601,康泰生物,9900030794,康泰生物2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216523865.PDF
300308,中际旭创,9900022016,中际旭创2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216523562.PDF
301209,联合化学,9900047625,联合化学2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216523336.PDF
300063,天龙集团,9900010788,天龙集团2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216523239.PDF
300095,华伍股份,9900012793,华伍股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216522808.PDF
301233,盛帮股份,gfbj0831247,盛帮股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216522612.PDF
301176,逸豪新材,9900041624,逸豪新材2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216521889.PDF
300872,天阳科技,gfbj0835713,天阳科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216521661.PDF
300148,天舟文化,9900015668,天舟文化2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216521634.PDF
300086,康芝药业,9900011987,康芝药业2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216521386.PDF
2877,智能自控,9900031501,智能自控2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216521172.PDF
300753,爱朋医疗,9900035550,爱朋医疗2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216520926.PDF
300975,商络电子,gfbj0835125,商络电子2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216520290.PDF
301151,冠龙节能,9900047375,冠龙节能上海冠龙阀门节能设备股份有限公司2022年年度报告（更正后）,http://static.cninfo.com.cn/finalpage/2023-04-24/1216519966.PDF
2075,沙钢股份,9900001101,沙钢股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216519917.PDF
301163,宏德股份,nssc1000373,宏德股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216519810.PDF
301053,远信工业,9900041890,远信工业2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216519631.PDF
300994,久祺股份,nssc1000518,久祺股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216519483.PDF
300567,精测电子,DR0000288,精测电子2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216519320.PDF
300923,研奥股份,9900039740,研奥股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216519254.PDF
300162,雷曼光电,9900016048,雷曼光电2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216519185.PDF
301085,亚康股份,nssc1000370,亚康股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216519135.PDF
300955,嘉亨家化,9900041411,嘉亨家化2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216519086.PDF
2437,誉衡药业,9900012988,誉衡药业2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216519013.PDF
301115,建科股份,gfbj0834049,建科股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216518984.PDF
300736,百邦科技,gfbj0831008,百邦科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216518654.PDF
300617,安靠智电,9900030442,安靠智电2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216518625.PDF
300963,中洲特材,9900031831,中洲特材2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216518294.PDF
300668,杰恩设计,9900032805,杰恩设计2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216517939.PDF
300836,佰奥智能,gfbj0838555,佰奥智能2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216517709.PDF
300718,长盛轴承,9900023668,长盛轴承2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216517436.PDF
301276,嘉曼服饰,9900036857,嘉曼服饰2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216517351.PDF
301006,迈拓股份,9900039830,迈拓股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216517120.PDF
301102,兆讯传媒,9900023678,兆讯传媒2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216516657.PDF
300517,海波重科,9900026648,海波重科2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216516561.PDF
300964,本川智能,gfbj0839243,本川智能2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216516276.PDF
301218,华是科技,gfbj0838119,华是科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216516225.PDF
301201,诚达药业,9900023683,诚达药业2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216515716.PDF
301278,快可电子,9900022934,快可电子2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216515660.PDF
300192,科德教育,9900017648,科德教育2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216515533.PDF
300141,和顺电气,9900015167,和顺电气2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216515357.PDF
301419,阿莱德,9900036316,阿莱德2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216514957.PDF
300183,东软载波,9900016709,东软载波2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216514537.PDF
1316,润贝航科,9900048764,润贝航科2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216514523.PDF
301093,华兰股份,fzqy1030336,华兰股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216514520.PDF
300636,同和药业,9900031460,同和药业2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-24/1216514469.PDF
300425,中建环能,9900023897,中建环能2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216536924.PDF
605305,中际联合,gfbj0831344,中际联合2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216530280.PDF
300978,东箭科技,9900039792,东箭科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216529954.PDF
300008,天海防务,9900008271,天海防务2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216529918.PDF
600812,华北制药,gssh0600812,华北制药2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216529803.PDF
688228,开普云,gfbj0870863,开普云2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216529600.PDF
300324,旋极信息,9900021727,旋极信息2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216529418.PDF
300117,嘉寓股份,9900013439,嘉寓股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216529394.PDF
2309,ST中利,9900008969,ST中利2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216529288.PDF
8,神州高铁,gssz0000008,神州高铁2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216529244.PDF
669,ST金鸿,gssz0000669,ST金鸿2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216529196.PDF
603903,中持股份,9900030530,中持股份中持水务股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216529158.PDF
600804,ST鹏博士,gssh0600804,ST鹏博士鹏博士2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216529118.PDF
600185,格力地产,gssh0600185,格力地产2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216529108.PDF
300303,聚飞光电,9900021028,聚飞光电2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216529084.PDF
300173,福能东方,9900013170,福能东方2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216529006.PDF
300661,圣邦股份,9900024859,圣邦股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216528918.PDF
603377,东方时尚,9900023616,东方时尚2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216528836.PDF
600818,中路股份,gssh0600818,中路股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216528818.PDF
600076,康欣新材,gssh0600076,康欣新材2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216528751.PDF
600076,康欣新材,gssh0600076,康欣新材2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216528746.PDF
301120,新特电气,9900023806,新特电气2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216528630.PDF
300065,海兰信,9900010789,海兰信2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216528525.PDF
2811,郑中设计,9900026798,郑中设计2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216528462.PDF
300632,光莆股份,gfbj0430568,光莆股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216528308.PDF
300360,炬华科技,9900022713,炬华科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216528127.PDF
688313,仕佳光子,9900041526,仕佳光子2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216528082.PDF
688266,泽璟制药,9900039488,泽璟制药2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216528043.PDF
2864,盘龙药业,9900034531,盘龙药业2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216528013.PDF
688136,科兴制药,nssc1000087,科兴制药2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216527961.PDF
688121,卓然股份,9900041733,卓然股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216527904.PDF
605499,东鹏饮料,9900041766,东鹏饮料（集团）股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216527837.PDF
603982,泉峰汽车,9900036555,泉峰汽车2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216527799.PDF
603936,博敏电子,9900024943,博敏电子2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216527780.PDF
3001,中岩大地,gfbj0835524,中岩大地2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216527647.PDF
2688,金河生物,9900023128,金河生物2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216527591.PDF
301126,达嘉维康,gfbj0832098,达嘉维康2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216527544.PDF
603568,伟明环保,9900023680,伟明环保2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216527500.PDF
985,大庆华科,gssz0000985,大庆华科2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216527480.PDF
2327,富安娜,9900009727,富安娜2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216527434.PDF
603507,振江股份,9900033205,振江股份2022年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216527426.PDF
603165,荣晟环保,9900030004,浙江荣晟环保纸业股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216527352.PDF
601360,三六零,9900021962,三六零安全科技股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216527317.PDF
600990,四创电子,gssh0600990,四创电子2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216527249.PDF
600916,中国黄金,9900039719,中国黄金集团黄金珠宝股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216527217.PDF
300809,华辰装备,9900037667,华辰装备2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216527068.PDF
2212,天融信,9900004142,天融信2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216527018.PDF
2011,盾安环境,gssz0002011,盾安环境2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216526985.PDF
300578,会畅通讯,9900029948,会畅通讯2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216526970.PDF
300279,和晶科技,9900021546,和晶科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216526841.PDF
600742,一汽富维,gssh0600742,一汽富维2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216526700.PDF
600737,中粮糖业,gssh0600737,中粮糖业控股股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216526610.PDF
300255,常山药业,9900020705,常山药业2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216526600.PDF
600698,湖南天雁,gssh0600698,湖南天雁机械股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216526547.PDF
300326,凯利泰,9900021932,凯利泰2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216526496.PDF
600308,华泰股份,gssh0600308,华泰股份2022年年度报告全文,http://static.cninfo.com.cn/finalpage/2023-04-22/1216526479.PDF
600149,廊坊发展,gssh0600149,廊坊发展股份有限公司2022年年度报告全文,http://static.cninfo.com.cn/finalpage/2023-04-22/1216526435.PDF
300118,东方日升,9900013430,东方日升2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216526360.PDF
600025,华能水电,9900030360,华能水电2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216526293.PDF
300593,新雷能,DR0000190,新雷能2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216526211.PDF
300770,新媒股份,9900036406,新媒股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216526210.PDF
300781,因赛集团,9900034952,因赛集团2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216526170.PDF
300113,顺网科技,9900013372,顺网科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216526057.PDF
301216,万凯新材,9900046480,万凯新材2022年年度报告（更新后）,http://static.cninfo.com.cn/finalpage/2023-04-22/1216525991.PDF
300442,润泽科技,9900023826,润泽科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216525921.PDF
301230,泓博医药,gfbj0837359,泓博医药2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216525914.PDF
300043,星辉娱乐,9900009807,星辉娱乐2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216525825.PDF
2051,中工国际,gssz0002051,中工国际2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216525794.PDF
885,城发环境,gssz0000885,城发环境2022年年度报告（更新前）,http://static.cninfo.com.cn/finalpage/2023-04-22/1216525703.PDF
300557,理工光科,9900029233,理工光科2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216525538.PDF
300191,潜能恒信,9900016189,潜能恒信2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216525504.PDF
688687,凯因科技,9900023505,凯因科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216525415.PDF
688328,深科达,gfbj0831314,深科达2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216525402.PDF
688286,敏芯股份,gfbj0836736,敏芯股份苏州敏芯微电子技术股份有限公司2022年年度报告全文,http://static.cninfo.com.cn/finalpage/2023-04-22/1216525366.PDF
300625,三雄极光,9900031434,三雄极光2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216525362.PDF
300761,立华股份,9900032565,立华股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216525276.PDF
605389,长龄液压,9900039835,江苏长龄液压股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216525266.PDF
300962,中金辐照,GD025337,中金辐照2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216525156.PDF
2405,四维图新,9900012447,四维图新2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216525087.PDF
948,南天信息,gssz0000948,南天信息2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216525039.PDF
603533,掌阅科技,9900033063,掌阅科技股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216524922.PDF
2544,普天科技,9900017429,普天科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216524863.PDF
603326,我乐家居,9900031905,我乐家居2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216524862.PDF
603156,养元饮品,9900023988,养元饮品2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216524807.PDF
2218,拓日新能,9900004281,拓日新能2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216524770.PDF
601965,中国汽研,9900022752,中国汽研2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216524745.PDF
705,浙江震元,gssz0000705,浙江震元2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216524704.PDF
601801,皖新传媒,9900010089,皖新传媒2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216524652.PDF
2931,锋龙股份,9900035297,锋龙股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216524636.PDF
300126,锐奇股份,9900013087,锐奇股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216524518.PDF
601377,兴业证券,qsgn0000076,兴业证券2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216524513.PDF
601136,首创证券,qsgn0000516,首创证券2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216524444.PDF
300530,达志科技,9900026813,达志科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216524396.PDF
300873,海晨股份,9900039819,海晨股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216524313.PDF
300642,透景生命,9900031825,透景生命2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216524305.PDF
300339,润和软件,9900022165,润和软件2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216524225.PDF
2133,广宇集团,9900002761,广宇集团2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216524172.PDF
2885,京泉华,9900032561,京泉华2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216524086.PDF
300321,同大股份,9900012732,同大股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216524061.PDF
300342,天银机电,9900022155,天银机电2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216523926.PDF
300833,浩洋股份,9900038310,浩洋股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216523887.PDF
600901,江苏金租,9900017208,江苏金租：2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216523728.PDF
600769,祥龙电业,gssh0600769,武汉祥龙电业股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216523672.PDF
600730,中国高科,gssh0600730,中国高科2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216523643.PDF
600549,厦门钨业,gssh0600549,厦门钨业2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216523566.PDF
600397,安源煤业,gssh0600397,安源煤业2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216523548.PDF
300423,昇辉科技,9900028812,昇辉科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216523466.PDF
600172,黄河旋风,gssh0600172,河南黄河旋风股份有限公司2022年年度报告全文,http://static.cninfo.com.cn/finalpage/2023-04-22/1216523453.PDF
300164,通源石油,9900016228,通源石油2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216523418.PDF
301040,中环海陆,gfbj0833879,中环海陆2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216523249.PDF
2988,豪美新材,9900039755,豪美新材2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216523181.PDF
2963,豪尔赛,9900037235,豪尔赛2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216523117.PDF
2214,大立科技,9900004201,大立科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216523001.PDF
301128,强瑞技术,nssc1000397,强瑞技术2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216522966.PDF
300068,南都电源,9900010793,南都电源2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216522877.PDF
300131,英唐智控,9900014589,英唐智控2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216522837.PDF
300287,飞利信,9900021762,飞利信2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216522657.PDF
300738,奥飞数据,gfbj0832745,奥飞数据2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216522509.PDF
825,太钢不锈,gssz0000825,太钢不锈2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216522455.PDF
821,京山轻机,gssz0000821,京山轻机2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216522395.PDF
300468,四方精创,9900024029,四方精创2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216522303.PDF
547,航天发展,gssz0000547,航天发展2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216522178.PDF
300884,狄耐克,9900041856,狄耐克2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216522052.PDF
688186,广大特材,9900039136,广大特材2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216522004.PDF
603669,灵康药业,9900029033,灵康药业2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216521963.PDF
300861,美畅股份,gfbj0872859,美畅股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216521920.PDF
603458,勘设股份,9900031907,勘设股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-22/1216521864.PDF
